timestamp,open,high,low,close,volume
2026-01-18T18:00:00,3282.77,3283.2,3175.0,3210.67,1291428.903
2026-01-18T19:00:00,3210.67,3220.0,3192.0,3205.51,221428.492
2026-01-18T20:00:00,3205.5,3214.99,3191.14,3202.66,135714.76
2026-01-18T21:00:00,3202.65,3211.03,3193.56,3210.36,103109.898
2026-01-18T22:00:00,3210.35,3215.91,3203.25,3211.03,101329.226
2026-01-18T23:00:00,3211.03,3214.17,3194.13,3201.0,168957.314
2026-01-19T00:00:00,3201.0,3203.0,3184.15,3194.18,116966.523
2026-01-19T01:00:00,3194.18,3207.66,3194.18,3205.74,59038.892
2026-01-19T02:00:00,3205.74,3221.0,3196.0,3212.34,147469.713
2026-01-19T03:00:00,3212.35,3213.19,3203.79,3207.83,56460.077
2026-01-19T04:00:00,3207.82,3215.13,3204.0,3213.99,42764.365
2026-01-19T05:00:00,3214.0,3229.66,3211.62,3222.18,119009.029
2026-01-19T06:00:00,3222.18,3234.71,3217.67,3223.67,98169.555
2026-01-19T07:00:00,3223.66,3223.66,3211.0,3216.93,73548.152
2026-01-19T08:00:00,3216.92,3218.05,3200.01,3211.75,98067.864
2026-01-19T09:00:00,3211.74,3219.56,3208.23,3214.47,54915.811
2026-01-19T10:00:00,3214.47,3226.19,3211.2,3221.65,56589.866
2026-01-19T11:00:00,3221.65,3224.68,3215.26,3218.3,39933.918
2026-01-19T12:00:00,3218.3,3219.66,3206.61,3213.31,55087.563
2026-01-19T13:00:00,3213.31,3223.5,3213.3,3218.34,30387.897
2026-01-19T14:00:00,3218.34,3224.0,3211.0,3212.96,46671.434
2026-01-19T15:00:00,3212.96,3221.02,3208.76,3211.49,29537.506
2026-01-19T16:00:00,3211.48,3213.38,3185.0,3187.31,136698.808
2026-01-19T17:00:00,3187.32,3196.93,3165.0,3188.01,282602.134
2026-01-19T18:00:00,3188.01,3199.6,3175.0,3182.55,109769.246
2026-01-19T19:00:00,3182.55,3198.55,3174.02,3192.16,90656.692
2026-01-19T20:00:00,3192.16,3199.73,3177.18,3191.22,111506.634
2026-01-19T21:00:00,3191.22,3193.63,3181.27,3187.41,53469.589
2026-01-19T22:00:00,3187.41,3188.27,3167.0,3171.78,105216.908
