timestamp,open,high,low,close,volume
2026-01-22T05:00:00,12.448,12.449,12.338,12.338,344631.0
2026-01-22T06:00:00,12.338,12.34,12.29,12.297,354768.0
2026-01-22T07:00:00,12.298,12.395,12.236,12.266,572326.0
2026-01-22T08:00:00,12.266,12.318,12.128,12.147,773147.0
2026-01-22T09:00:00,12.147,12.241,12.029,12.157,898287.0
2026-01-22T10:00:00,12.157,12.257,12.114,12.219,482316.0
2026-01-22T11:00:00,12.219,12.239,12.113,12.192,503126.0
2026-01-22T12:00:00,12.193,12.196,12.086,12.102,499914.0
2026-01-22T13:00:00,12.103,12.192,12.069,12.159,346175.0
2026-01-22T14:00:00,12.159,12.191,12.075,12.113,336499.0
2026-01-22T15:00:00,12.113,12.176,12.099,12.143,224808.0
2026-01-22T16:00:00,12.144,12.197,12.127,12.165,224513.0
2026-01-22T17:00:00,12.165,12.193,12.113,12.188,228288.0
2026-01-22T18:00:00,12.188,12.215,12.161,12.197,332289.0
2026-01-22T19:00:00,12.198,12.291,12.196,12.287,222299.0
2026-01-22T20:00:00,12.287,12.294,12.207,12.208,226124.0
2026-01-22T21:00:00,12.207,12.275,12.196,12.251,194931.0
2026-01-22T22:00:00,12.252,12.362,12.242,12.355,578211.0
2026-01-22T23:00:00,12.355,12.362,12.246,12.279,241472.0
2026-01-23T00:00:00,12.279,12.32,12.232,12.237,304751.0
2026-01-23T01:00:00,12.237,12.251,12.097,12.124,1138477.0
2026-01-23T02:00:00,12.124,12.13,12.036,12.056,386493.0
2026-01-23T03:00:00,12.055,12.181,12.053,12.135,753871.0
2026-01-23T04:00:00,12.135,12.165,12.118,12.147,202063.0
2026-01-23T05:00:00,12.148,12.204,12.144,12.196,192066.0
2026-01-23T06:00:00,12.197,12.206,12.155,12.182,192904.0
2026-01-23T07:00:00,12.182,12.223,12.166,12.196,207305.0
2026-01-23T08:00:00,12.196,12.211,11.98,12.058,906468.0
2026-01-23T09:00:00,12.059,12.258,12.004,12.224,1076444.0
2026-01-23T10:00:00,12.223,12.352,12.158,12.282,628811.0
2026-01-23T11:00:00,12.283,12.488,12.225,12.363,934456.0
2026-01-23T12:00:00,12.363,12.43,12.313,12.334,511241.0
2026-01-23T13:00:00,12.334,12.335,12.126,12.165,751812.0
2026-01-23T14:00:00,12.164,12.189,12.018,12.078,582153.0
2026-01-23T15:00:00,12.077,12.146,12.065,12.097,319011.0
2026-01-23T16:00:00,12.097,12.186,12.092,12.161,243004.0
2026-01-23T17:00:00,12.162,12.162,12.108,12.12,147715.0
2026-01-23T18:00:00,12.12,12.15,12.106,12.11,189611.0
2026-01-23T19:00:00,12.111,12.127,12.094,12.124,143242.0
2026-01-23T20:00:00,12.124,12.145,12.117,12.137,103689.0
2026-01-23T21:00:00,12.138,12.166,12.117,12.148,203647.0
2026-01-23T22:00:00,12.149,12.176,12.139,12.164,122054.0
2026-01-23T23:00:00,12.164,12.165,12.125,12.152,125125.0
2026-01-24T00:00:00,12.151,12.158,12.13,12.139,117552.0
2026-01-24T01:00:00,12.14,12.14,12.1,12.113,163942.0
2026-01-24T02:00:00,12.113,12.129,12.1,12.124,141764.0
2026-01-24T03:00:00,12.125,12.125,12.08,12.086,166897.0
2026-01-24T04:00:00,12.086,12.092,12.053,12.085,189403.0
2026-01-24T05:00:00,12.085,12.122,12.084,12.109,169067.0
2026-01-24T06:00:00,12.109,12.136,12.096,12.114,128701.0
2026-01-24T07:00:00,12.115,12.127,12.064,12.064,162002.0
2026-01-24T08:00:00,12.065,12.093,12.045,12.069,284564.0
2026-01-24T09:00:00,12.07,12.103,12.014,12.023,289255.0
2026-01-24T10:00:00,12.024,12.062,11.959,12.04,448672.0
2026-01-24T11:00:00,12.04,12.044,12.008,12.037,187084.0
2026-01-24T12:00:00,12.038,12.051,12.028,12.034,89606.0
2026-01-24T13:00:00,12.033,12.044,12.006,12.028,149140.0
2026-01-24T14:00:00,12.029,12.08,12.027,12.073,173301.0
2026-01-24T15:00:00,12.073,12.089,12.055,12.068,163655.0
2026-01-24T16:00:00,12.068,12.115,12.063,12.097,193301.0
2026-01-24T17:00:00,12.098,12.104,12.034,12.039,214183.0
2026-01-24T18:00:00,12.04,12.061,12.023,12.059,201483.0
2026-01-24T19:00:00,12.059,12.074,11.984,11.995,344423.0
2026-01-24T20:00:00,11.995,12.019,11.974,11.991,161249.0
2026-01-24T21:00:00,11.992,12.01,11.863,11.924,654323.0
2026-01-24T22:00:00,11.923,11.988,11.911,11.953,272791.0
2026-01-24T23:00:00,11.953,11.989,11.944,11.982,155233.0
2026-01-25T00:00:00,11.982,11.982,11.92,11.933,223489.0
2026-01-25T01:00:00,11.933,11.934,11.88,11.928,280069.0
2026-01-25T02:00:00,11.927,11.943,11.826,11.874,462654.0
2026-01-25T03:00:00,11.875,11.982,11.866,11.953,301156.0
2026-01-25T04:00:00,11.952,12.063,11.949,11.989,499800.0
2026-01-25T05:00:00,11.988,11.997,11.936,11.95,159739.0
2026-01-25T06:00:00,11.95,11.95,11.868,11.931,321951.0
2026-01-25T07:00:00,11.932,11.967,11.897,11.96,282636.0
2026-01-25T08:00:00,11.96,11.964,11.805,11.866,466883.0
2026-01-25T09:00:00,11.866,11.899,11.815,11.843,281910.0
2026-01-25T10:00:00,11.843,11.844,11.561,11.662,2404323.0
2026-01-25T11:00:00,11.662,11.687,11.569,11.624,505297.0
2026-01-25T12:00:00,11.625,11.631,11.452,11.531,1168762.0
2026-01-25T13:00:00,11.532,11.552,11.223,11.305,2193641.0
2026-01-25T14:00:00,11.304,11.387,11.245,11.352,918723.0
2026-01-25T15:00:00,11.352,11.455,11.341,11.413,772007.0
2026-01-25T16:00:00,11.414,11.42,11.334,11.383,320185.0
2026-01-25T17:00:00,11.384,11.519,11.325,11.49,543674.0
2026-01-25T18:00:00,11.491,11.57,11.46,11.563,548592.0
2026-01-25T19:00:00,11.563,11.745,11.558,11.708,634784.0
2026-01-25T20:00:00,11.709,11.712,11.594,11.615,380466.0
2026-01-25T21:00:00,11.614,11.644,11.494,11.527,357538.0
2026-01-25T22:00:00,11.527,11.649,11.524,11.588,363377.0
2026-01-25T23:00:00,11.589,11.62,11.573,11.602,205395.0
2026-01-26T00:00:00,11.602,11.682,11.57,11.673,313906.0
2026-01-26T01:00:00,11.673,11.714,11.632,11.681,308373.0
2026-01-26T02:00:00,11.681,11.78,11.658,11.689,510958.0
2026-01-26T03:00:00,11.689,11.695,11.599,11.603,364073.0
2026-01-26T04:00:00,11.602,11.667,11.599,11.651,224370.0
2026-01-26T05:00:00,11.651,11.693,11.643,11.654,279936.0
2026-01-26T06:00:00,11.654,11.693,11.641,11.659,212124.0
2026-01-26T07:00:00,11.659,11.733,11.659,11.71,544572.0
2026-01-26T08:00:00,11.71,11.818,11.623,11.786,976457.0
2026-01-26T09:00:00,11.785,11.913,11.694,11.748,1103212.0
2026-01-26T10:00:00,11.748,11.794,11.681,11.746,657115.0
2026-01-26T11:00:00,11.746,11.772,11.611,11.699,960606.0
2026-01-26T12:00:00,11.699,11.809,11.683,11.77,631250.0
2026-01-26T13:00:00,11.77,11.799,11.679,11.692,302153.0
2026-01-26T14:00:00,11.693,11.718,11.619,11.644,365800.0
2026-01-26T15:00:00,11.644,11.79,11.623,11.749,550686.0
2026-01-26T16:00:00,11.748,11.779,11.714,11.745,220401.0
2026-01-26T17:00:00,11.745,11.774,11.695,11.713,242693.0
2026-01-26T18:00:00,11.714,11.736,11.686,11.719,276952.0
2026-01-26T19:00:00,11.719,11.805,11.681,11.764,248550.0
2026-01-26T20:00:00,11.765,11.846,11.764,11.83,334384.0
2026-01-26T21:00:00,11.829,11.835,11.762,11.778,244450.0
2026-01-26T22:00:00,11.779,11.836,11.741,11.765,221450.0
2026-01-26T23:00:00,11.764,11.781,11.738,11.756,165551.0
2026-01-27T00:00:00,11.755,11.766,11.709,11.723,162195.0
2026-01-27T01:00:00,11.724,11.81,11.72,11.752,304046.0
2026-01-27T02:00:00,11.752,11.782,11.742,11.753,226610.0
2026-01-27T03:00:00,11.753,11.753,11.674,11.686,452386.0
2026-01-27T04:00:00,11.685,11.722,11.659,11.671,236121.0
2026-01-27T05:00:00,11.67,11.691,11.646,11.673,228059.0
2026-01-27T06:00:00,11.674,11.696,11.665,11.686,198039.0
2026-01-27T07:00:00,11.687,11.689,11.605,11.624,383667.0
2026-01-27T08:00:00,11.625,11.742,11.59,11.619,656713.0
2026-01-27T09:00:00,11.62,11.732,11.583,11.711,554127.0
2026-01-27T10:00:00,11.711,11.947,11.704,11.89,1418512.0
2026-01-27T11:00:00,11.889,11.913,11.573,11.631,1280844.0
2026-01-27T12:00:00,11.63,11.884,11.607,11.833,826613.0
2026-01-27T13:00:00,11.834,11.893,11.796,11.848,481633.0
2026-01-27T14:00:00,11.848,12.137,11.841,12.074,1458807.0
2026-01-27T15:00:00,12.074,12.111,12.013,12.027,888419.0
2026-01-27T16:00:00,12.026,12.135,12.026,12.089,477852.0
2026-01-27T17:00:00,12.089,12.202,12.074,12.128,505235.0
2026-01-27T18:00:00,12.128,12.163,12.062,12.134,682361.0
2026-01-27T19:00:00,12.133,12.165,12.066,12.109,332906.0
2026-01-27T20:00:00,12.109,12.114,12.02,12.065,354052.0
2026-01-27T21:00:00,12.064,12.093,12.034,12.058,255400.0
2026-01-27T22:00:00,12.057,12.074,12.012,12.047,229637.0
2026-01-27T23:00:00,12.047,12.103,12.032,12.088,276405.0
2026-01-28T00:00:00,12.088,12.153,12.069,12.143,402986.0
2026-01-28T01:00:00,12.143,12.147,12.06,12.078,245574.0
2026-01-28T02:00:00,12.078,12.093,12.02,12.048,291332.0
2026-01-28T03:00:00,12.048,12.164,12.022,12.164,383251.0
2026-01-28T04:00:00,12.163,12.221,12.131,12.161,440331.0
2026-01-28T05:00:00,12.16,12.244,12.114,12.232,530731.0
2026-01-28T06:00:00,12.232,12.283,12.109,12.153,684191.0
2026-01-28T07:00:00,12.153,12.235,12.136,12.153,452432.0
2026-01-28T08:00:00,12.153,12.157,12.045,12.073,491622.0
2026-01-28T09:00:00,12.072,12.109,11.931,12.003,683735.0
2026-01-28T10:00:00,12.003,12.046,11.945,12.001,418304.0
2026-01-28T11:00:00,12.0,12.132,11.916,12.074,586134.0
2026-01-28T12:00:00,12.073,12.073,11.984,12.03,351581.0
2026-01-28T13:00:00,12.03,12.087,11.97,12.052,524522.0
2026-01-28T14:00:00,12.052,12.179,12.019,12.04,449904.0
2026-01-28T15:00:00,12.04,12.096,11.956,12.066,628889.0
2026-01-28T16:00:00,12.066,12.121,12.019,12.121,259828.0
2026-01-28T17:00:00,12.12,12.153,12.057,12.068,258021.0
2026-01-28T18:00:00,12.068,12.093,11.951,12.01,332452.0
2026-01-28T19:00:00,12.01,12.038,11.898,11.917,414329.0
2026-01-28T20:00:00,11.916,11.976,11.734,11.786,941190.0
2026-01-28T21:00:00,11.786,11.864,11.754,11.78,450985.0
2026-01-28T22:00:00,11.779,11.803,11.678,11.784,571412.0
2026-01-28T23:00:00,11.783,11.837,11.775,11.789,386258.0
2026-01-29T00:00:00,11.789,11.833,11.778,11.828,205733.0
2026-01-29T01:00:00,11.827,11.86,11.78,11.792,313831.0
2026-01-29T02:00:00,11.791,11.81,11.728,11.743,384188.0
2026-01-29T03:00:00,11.744,11.771,11.719,11.722,288576.0
2026-01-29T04:00:00,11.721,11.733,11.691,11.71,159338.0
2026-01-29T05:00:00,11.71,11.711,11.629,11.652,484877.0
2026-01-29T06:00:00,11.652,11.658,11.521,11.545,902978.0
2026-01-29T07:00:00,11.544,11.587,11.531,11.586,486385.0
2026-01-29T08:00:00,11.587,11.603,11.15,11.166,2575026.0
2026-01-29T09:00:00,11.167,11.17,10.861,10.99,5326339.0
2026-01-29T10:00:00,10.99,11.026,10.923,11.005,1856199.0
2026-01-29T11:00:00,11.005,11.16,10.989,10.993,1611196.0
2026-01-29T12:00:00,10.993,11.034,10.791,10.806,1850822.0
2026-01-29T13:00:00,10.807,11.016,10.8,10.978,1338597.0
2026-01-29T14:00:00,10.979,11.042,10.953,11.027,813851.0
2026-01-29T15:00:00,11.027,11.065,11.007,11.03,530625.0
2026-01-29T16:00:00,11.031,11.052,10.991,11.025,230494.0
2026-01-29T17:00:00,11.025,11.05,10.996,11.034,435351.0
2026-01-29T18:00:00,11.034,11.081,11.021,11.055,525115.0
2026-01-29T19:00:00,11.056,11.084,10.657,10.949,2842057.0
2026-01-29T20:00:00,10.95,10.966,10.751,10.914,1188928.0
2026-01-29T21:00:00,10.914,10.968,10.89,10.917,554480.0
2026-01-29T22:00:00,10.918,11.014,10.918,10.97,603987.0
2026-01-29T23:00:00,10.971,10.986,10.938,10.944,392568.0
2026-01-30T00:00:00,10.945,10.948,10.718,10.787,698856.0
2026-01-30T01:00:00,10.787,10.982,10.787,10.943,689128.0
2026-01-30T02:00:00,10.944,10.967,10.844,10.876,563937.0
2026-01-30T03:00:00,10.877,10.919,10.798,10.848,542069.0
2026-01-30T04:00:00,10.848,10.934,10.816,10.932,419597.0
2026-01-30T05:00:00,10.932,11.047,10.911,11.005,683680.0
2026-01-30T06:00:00,11.004,11.015,10.93,10.956,673869.0
2026-01-30T07:00:00,10.955,10.967,10.821,10.871,888410.0
2026-01-30T08:00:00,10.87,11.01,10.869,10.948,1015699.0
2026-01-30T09:00:00,10.948,11.004,10.794,10.929,1104493.0
2026-01-30T10:00:00,10.928,11.003,10.861,10.944,985873.0
2026-01-30T11:00:00,10.945,10.999,10.864,10.924,984960.0
2026-01-30T12:00:00,10.924,11.037,10.617,10.995,2445773.0
2026-01-30T13:00:00,10.994,11.044,10.978,10.991,1254760.0
2026-01-30T14:00:00,10.992,10.995,10.81,10.848,1402777.0
2026-01-30T15:00:00,10.849,10.946,10.812,10.916,710058.0
2026-01-30T16:00:00,10.915,10.927,10.839,10.889,338626.0
2026-01-30T17:00:00,10.888,10.906,10.834,10.872,492456.0
2026-01-30T18:00:00,10.872,10.877,10.83,10.852,345989.0
2026-01-30T19:00:00,10.852,10.892,10.83,10.869,299076.0
2026-01-30T20:00:00,10.869,10.886,10.806,10.85,353743.0
2026-01-30T21:00:00,10.851,10.872,10.83,10.833,225739.0
2026-01-30T22:00:00,10.833,10.866,10.803,10.813,253942.0
2026-01-30T23:00:00,10.814,10.822,10.768,10.807,338730.0
2026-01-31T00:00:00,10.807,10.821,10.664,10.723,669437.0
2026-01-31T01:00:00,10.723,10.734,10.575,10.648,671988.0
2026-01-31T02:00:00,10.647,10.672,10.418,10.562,1852839.0
2026-01-31T03:00:00,10.563,10.649,10.545,10.595,537536.0
2026-01-31T04:00:00,10.595,10.64,10.553,10.62,392021.0
2026-01-31T05:00:00,10.62,10.632,10.56,10.585,400393.0
2026-01-31T06:00:00,10.584,10.604,10.536,10.55,462845.0
2026-01-31T07:00:00,10.551,10.566,10.441,10.468,804170.0
2026-01-31T08:00:00,10.468,10.49,9.987,10.115,4129918.0
2026-01-31T09:00:00,10.115,10.227,10.097,10.159,1943921.0
2026-01-31T10:00:00,10.16,10.288,10.021,10.07,2503048.0
2026-01-31T11:00:00,10.069,10.108,9.53,9.778,4215724.0
2026-01-31T12:00:00,9.778,9.847,9.138,9.778,5790001.0
2026-01-31T13:00:00,9.778,9.956,9.764,9.827,2194675.0
2026-01-31T14:00:00,9.827,9.925,9.73,9.871,1158238.0
2026-01-31T15:00:00,9.87,9.998,9.825,9.969,1245125.0
2026-01-31T16:00:00,9.969,9.988,9.892,9.963,628202.0
2026-01-31T17:00:00,9.963,10.173,9.947,10.114,1184649.0
2026-01-31T18:00:00,10.113,10.201,10.109,10.176,912415.0
2026-01-31T19:00:00,10.177,10.182,10.088,10.167,667948.0
2026-01-31T20:00:00,10.168,10.223,10.141,10.204,563532.0
2026-01-31T21:00:00,10.204,10.218,10.179,10.205,319750.0
2026-01-31T22:00:00,10.205,10.239,10.195,10.204,305175.0
2026-01-31T23:00:00,10.205,10.227,10.158,10.167,523495.0
2026-02-01T00:00:00,10.167,10.221,10.14,10.17,479563.0
2026-02-01T01:00:00,10.17,10.254,10.131,10.184,618779.0
2026-02-01T02:00:00,10.184,10.215,10.126,10.161,730469.0
2026-02-01T03:00:00,10.16,10.208,10.117,10.193,389284.0
2026-02-01T04:00:00,10.193,10.2,10.009,10.018,645130.0
2026-02-01T05:00:00,10.019,10.162,10.018,10.123,483246.0
2026-02-01T06:00:00,10.122,10.128,10.02,10.062,475749.0
2026-02-01T07:00:00,10.062,10.144,10.032,10.065,562035.0
2026-02-01T08:00:00,10.064,10.103,9.879,10.031,1388622.0
2026-02-01T09:00:00,10.03,10.033,9.726,9.854,1739888.0
2026-02-01T10:00:00,9.854,9.932,9.75,9.859,1150282.0
2026-02-01T11:00:00,9.859,9.899,9.789,9.894,715389.0
2026-02-01T12:00:00,9.894,10.089,9.893,9.985,1160789.0
2026-02-01T13:00:00,9.984,10.009,9.826,9.881,645412.0
2026-02-01T14:00:00,9.88,10.024,9.8,9.926,836378.0
2026-02-01T15:00:00,9.925,9.938,9.817,9.862,799016.0
2026-02-01T16:00:00,9.861,10.046,9.852,9.975,889808.0
2026-02-01T17:00:00,9.975,10.07,9.663,9.909,2271304.0
2026-02-01T18:00:00,9.909,10.089,9.836,10.012,1231753.0
2026-02-01T19:00:00,10.013,10.127,9.879,10.058,1137287.0
2026-02-01T20:00:00,10.058,10.083,9.906,9.927,867809.0
2026-02-01T21:00:00,9.927,9.937,9.521,9.856,2791680.0
2026-02-01T22:00:00,9.857,10.001,9.709,9.828,1343645.0
2026-02-01T23:00:00,9.828,9.838,9.585,9.67,1185003.0
2026-02-02T00:00:00,9.669,9.939,9.531,9.815,1857959.0
2026-02-02T01:00:00,9.816,9.94,9.782,9.877,874448.0
2026-02-02T02:00:00,9.878,9.972,9.876,9.929,666288.0
2026-02-02T03:00:00,9.93,10.063,9.863,10.005,902981.0
2026-02-02T04:00:00,10.006,10.033,9.951,9.969,484731.0
2026-02-02T05:00:00,9.969,10.033,9.963,9.98,505888.0
2026-02-02T06:00:00,9.979,10.084,9.978,10.065,465613.0
2026-02-02T07:00:00,10.064,10.141,10.025,10.109,499883.0
2026-02-02T08:00:00,10.109,10.237,10.014,10.137,1834995.0
2026-02-02T09:00:00,10.136,10.317,10.12,10.24,1539491.0
2026-02-02T10:00:00,10.24,10.267,10.173,10.185,748876.0
2026-02-02T11:00:00,10.185,10.221,10.132,10.158,608371.0
2026-02-02T12:00:00,10.158,10.21,10.129,10.164,540535.0
2026-02-02T13:00:00,10.163,10.176,10.116,10.125,327635.0
2026-02-02T14:00:00,10.124,10.151,10.065,10.101,444316.0
2026-02-02T15:00:00,10.102,10.167,10.096,10.146,376336.0
2026-02-02T16:00:00,10.147,10.186,10.141,10.17,242598.0
2026-02-02T17:00:00,10.171,10.178,10.127,10.14,383018.0
2026-02-02T18:00:00,10.141,10.152,10.074,10.137,431203.0
2026-02-02T19:00:00,10.138,10.138,10.064,10.125,421615.0
2026-02-02T20:00:00,10.125,10.125,9.967,9.975,560164.0
2026-02-02T21:00:00,9.976,10.145,9.937,10.131,792067.0
2026-02-02T22:00:00,10.13,10.202,10.097,10.16,506481.0
2026-02-02T23:00:00,10.161,10.169,10.073,10.078,349114.0
2026-02-03T00:00:00,10.079,10.131,10.032,10.119,350022.0
2026-02-03T01:00:00,10.12,10.176,10.091,10.143,408586.0
2026-02-03T02:00:00,10.143,10.172,10.091,10.1,576615.0
2026-02-03T03:00:00,10.1,10.128,9.966,10.047,982152.0
2026-02-03T04:00:00,10.048,10.094,10.022,10.05,293380.0
2026-02-03T05:00:00,10.05,10.111,10.036,10.073,347119.0
2026-02-03T06:00:00,10.074,10.165,10.046,10.138,404000.0
2026-02-03T07:00:00,10.138,10.164,10.117,10.141,430007.0
2026-02-03T08:00:00,10.141,10.159,9.923,9.927,1197931.0
2026-02-03T09:00:00,9.927,10.167,9.905,10.151,1886971.0
2026-02-03T10:00:00,10.151,10.154,9.912,9.947,1516718.0
2026-02-03T11:00:00,9.947,9.952,9.738,9.745,1480971.0
2026-02-03T12:00:00,9.745,9.795,9.526,9.556,2267556.0
2026-02-03T13:00:00,9.555,10.009,9.535,9.956,2227755.0
2026-02-03T14:00:00,9.955,10.355,9.845,10.208,2627898.0
2026-02-03T15:00:00,10.209,10.266,10.072,10.09,1173510.0
2026-02-03T16:00:00,10.091,10.095,9.936,9.965,624856.0
2026-02-03T17:00:00,9.965,9.977,9.875,9.923,760772.0
2026-02-03T18:00:00,9.924,10.023,9.881,9.982,634857.0
2026-02-03T19:00:00,9.983,10.124,9.98,10.054,594289.0
2026-02-03T20:00:00,10.053,10.081,9.959,10.004,462602.0
2026-02-03T21:00:00,10.004,10.133,9.994,10.102,509238.0
2026-02-03T22:00:00,10.102,10.128,10.08,10.1,299462.0
2026-02-03T23:00:00,10.099,10.114,10.011,10.039,272343.0
2026-02-04T00:00:00,10.039,10.149,10.022,10.126,449321.0
2026-02-04T01:00:00,10.126,10.149,10.071,10.141,642694.0
2026-02-04T02:00:00,10.142,10.158,10.081,10.137,494901.0
2026-02-04T03:00:00,10.137,10.142,10.045,10.065,319397.0
2026-02-04T04:00:00,10.066,10.077,10.025,10.034,348971.0
2026-02-04T05:00:00,10.035,10.058,9.921,10.018,890099.0
2026-02-04T06:00:00,10.019,10.031,9.966,10.005,365374.0
2026-02-04T07:00:00,10.004,10.014,9.86,9.863,570784.0
2026-02-04T08:00:00,9.863,9.933,9.717,9.727,1579308.0
2026-02-04T09:00:00,9.728,9.862,9.608,9.719,1933326.0
2026-02-04T10:00:00,9.72,9.772,9.576,9.695,1957094.0
2026-02-04T11:00:00,9.694,9.78,9.568,9.697,1494705.0
2026-02-04T12:00:00,9.696,9.887,9.566,9.761,1888107.0
2026-02-04T13:00:00,9.76,9.952,9.708,9.933,1250866.0
2026-02-04T14:00:00,9.933,9.955,9.819,9.834,746685.0
2026-02-04T15:00:00,9.835,9.865,9.62,9.715,1036170.0
2026-02-04T16:00:00,9.715,9.847,9.537,9.638,1549619.0
2026-02-04T17:00:00,9.637,9.787,9.616,9.711,858302.0
