timestamp,open,high,low,close,volume
2026-01-18T18:00:00,93614.0,93614.1,91800.0,92658.3,35377.427
2026-01-18T19:00:00,92658.2,92825.6,92173.7,92542.2,7897.945
2026-01-18T20:00:00,92542.3,92639.4,92333.4,92516.7,3549.342
2026-01-18T21:00:00,92516.8,92748.4,92450.0,92656.6,3165.549
2026-01-18T22:00:00,92656.7,92708.8,92459.0,92614.4,2911.552
2026-01-18T23:00:00,92614.3,92767.5,92454.5,92471.4,2744.981
2026-01-19T00:00:00,92471.4,92591.9,92344.5,92542.8,3368.971
2026-01-19T01:00:00,92542.9,92810.0,92510.0,92787.9,2326.214
2026-01-19T02:00:00,92787.8,93312.8,92635.0,93200.3,7108.298
2026-01-19T03:00:00,93200.2,93208.7,92888.0,93000.0,3202.781
2026-01-19T04:00:00,93000.0,93035.2,92836.9,93021.2,1588.74
2026-01-19T05:00:00,93021.2,93267.5,92916.9,93136.7,1900.596
2026-01-19T06:00:00,93136.8,93188.0,92960.0,93025.9,2072.622
2026-01-19T07:00:00,93025.9,93117.1,92741.3,92993.0,3004.783
2026-01-19T08:00:00,92992.9,93000.0,92660.0,92779.7,3271.953
2026-01-19T09:00:00,92779.8,93051.9,92776.4,93013.5,2792.738
2026-01-19T10:00:00,93013.4,93379.0,92947.4,93264.9,3360.617
2026-01-19T11:00:00,93265.0,93351.9,93097.3,93195.1,2407.584
2026-01-19T12:00:00,93195.1,93226.6,92888.0,93022.9,1876.046
2026-01-19T13:00:00,93023.0,93116.6,92948.1,93066.2,925.146
2026-01-19T14:00:00,93066.2,93241.8,93055.4,93107.4,1077.879
2026-01-19T15:00:00,93107.5,93312.1,92961.4,92968.5,1493.748
2026-01-19T16:00:00,92968.5,93033.9,92514.3,92528.1,3609.717
2026-01-19T17:00:00,92528.0,92720.3,92116.0,92589.6,7201.827
2026-01-19T18:00:00,92589.6,92845.0,92320.2,92676.1,3623.328
2026-01-19T19:00:00,92676.1,92840.0,92479.1,92688.7,2519.092
2026-01-19T20:00:00,92688.8,92693.4,92330.0,92518.9,4024.819
2026-01-19T21:00:00,92519.0,92646.2,92200.0,92397.0,3686.074
2026-01-19T22:00:00,92396.9,92440.1,91900.0,92026.2,3690.998
2026-01-19T23:00:00,92026.3,92042.1,91235.5,91590.1,15641.676
2026-01-20T00:00:00,91590.1,91603.8,90723.3,90894.5,14679.596
2026-01-20T01:00:00,90894.5,91268.8,90819.5,91136.1,6088.814
2026-01-20T02:00:00,91136.1,91222.0,90622.2,91078.9,8356.049
2026-01-20T03:00:00,91078.9,91078.9,90860.8,91002.9,2830.661
2026-01-20T04:00:00,91003.0,91252.9,90959.9,91217.7,2880.554
2026-01-20T05:00:00,91217.6,91415.1,91167.8,91185.8,3574.825
2026-01-20T06:00:00,91185.8,91293.7,91017.7,91240.0,3218.34
2026-01-20T07:00:00,91240.0,91250.0,90735.0,90918.9,6177.949
2026-01-20T08:00:00,90919.0,91344.8,90228.0,90496.7,20171.764
2026-01-20T09:00:00,90496.6,90769.4,89819.0,90644.2,19966.137
2026-01-20T10:00:00,90644.3,90944.5,89982.9,90131.9,9334.605
2026-01-20T11:00:00,90131.8,90472.2,89388.8,89739.6,12662.226
2026-01-20T12:00:00,89739.6,89924.8,89350.0,89471.6,7080.564
2026-01-20T13:00:00,89471.5,89775.4,89250.2,89694.1,5653.127
2026-01-20T14:00:00,89694.1,89824.0,89360.9,89701.0,5392.556
2026-01-20T15:00:00,89700.8,89800.0,89390.5,89445.6,2302.655
2026-01-20T16:00:00,89445.6,89617.8,87787.2,88469.0,14923.895
2026-01-20T17:00:00,88468.9,88489.2,87850.0,88390.6,9595.896
2026-01-20T18:00:00,88390.7,88944.0,88218.2,88895.5,6231.426
2026-01-20T19:00:00,88895.5,89128.8,88794.6,88985.2,4485.378
2026-01-20T20:00:00,88985.3,89318.0,88941.4,89015.1,3825.835
2026-01-20T21:00:00,89015.0,89568.5,89000.1,89396.0,4355.679
2026-01-20T22:00:00,89395.9,89621.7,89303.5,89400.4,2776.154
2026-01-20T23:00:00,89400.4,90088.0,89384.0,89919.9,6517.487
2026-01-21T00:00:00,89919.9,89920.0,89450.0,89618.4,4056.042
2026-01-21T01:00:00,89618.4,89733.1,89045.0,89171.3,5965.978
2026-01-21T02:00:00,89171.3,89350.0,88922.9,89160.4,4261.807
2026-01-21T03:00:00,89160.4,89449.0,89027.4,89068.5,2919.413
2026-01-21T04:00:00,89068.5,89356.5,89019.6,89201.0,1852.117
2026-01-21T05:00:00,89200.8,89350.3,88614.1,88757.1,4473.135
2026-01-21T06:00:00,88757.0,88817.8,88109.7,88692.5,11854.078
2026-01-21T07:00:00,88692.5,88999.1,88514.5,88631.2,6611.226
2026-01-21T08:00:00,88631.1,89966.0,88567.0,89755.7,20742.786
